Id_SNVeg,n_total,n_sig,prop_sig,parque,escala,mes,variable
RockScreeVeg,61732,0,0,aiguestortes,12,9,pr
Shrub,528,0,0,aiguestortes,12,9,pr
TempDecF,913,0,0,aiguestortes,12,9,pr
WaterSurf,4423,0,0,aiguestortes,12,9,pr
AlpConF,47131,0,0,aiguestortes,12,10,pr
AlpScrGr,90476,0,0,aiguestortes,12,10,pr
Grass,650,0,0,aiguestortes,12,10,pr
HydroRipVeg,599,0,0,aiguestortes,12,10,pr
RipF,223,0,0,aiguestortes,12,10,pr
RockScreeVeg,60534,0,0,aiguestortes,12,10,pr
Shrub,528,0,0,aiguestortes,12,10,pr
TempDecF,913,0,0,aiguestortes,12,10,pr
WaterSurf,4420,0,0,aiguestortes,12,10,pr
AlpConF,47073,0,0,aiguestortes,12,11,pr
AlpScrGr,89988,0,0,aiguestortes,12,11,pr
Grass,648,0,0,aiguestortes,12,11,pr
HydroRipVeg,599,0,0,aiguestortes,12,11,pr
RipF,223,0,0,aiguestortes,12,11,pr
RockScreeVeg,59406,0,0,aiguestortes,12,11,pr
Shrub,528,0,0,aiguestortes,12,11,pr
TempDecF,913,0,0,aiguestortes,12,11,pr
WaterSurf,4420,0,0,aiguestortes,12,11,pr
AlpConF,46858,0,0,aiguestortes,12,12,pr
AlpScrGr,89999,0,0,aiguestortes,12,12,pr
Grass,643,0,0,aiguestortes,12,12,pr
HydroRipVeg,599,0,0,aiguestortes,12,12,pr
RipF,223,0,0,aiguestortes,12,12,pr
RockScreeVeg,59577,0,0,aiguestortes,12,12,pr
Shrub,528,0,0,aiguestortes,12,12,pr
TempDecF,904,0,0,aiguestortes,12,12,pr
WaterSurf,4422,0,0,aiguestortes,12,12,pr
ArtSurf,7418,0,0,cabaneros,1,1,pr
Crop,2473,0,0,cabaneros,1,1,pr
Dehesa,36272,0,0,cabaneros,1,1,pr
Grass,52784,0,0,cabaneros,1,1,pr
HydroRipVeg,554,0,0,cabaneros,1,1,pr
MedConF,35896,0,0,cabaneros,1,1,pr
MedSclF,158690,0,0,cabaneros,1,1,pr
MedScrub,187005,0,0,cabaneros,1,1,pr
Reforestation,57,0,0,cabaneros,1,1,pr
RipF,4764,0,0,cabaneros,1,1,pr
RockScreeVeg,11067,0,0,cabaneros,1,1,pr
SMedMarF,69447,0,0,cabaneros,1,1,pr
Shrub,21978,0,0,cabaneros,1,1,pr
WaterSurf,177,0,0,cabaneros,1,1,pr
ArtSurf,7418,0,0,cabaneros,1,2,pr
Crop,2473,0,0,cabaneros,1,2,pr
Dehesa,36272,0,0,cabaneros,1,2,pr
Grass,52784,0,0,cabaneros,1,2,pr
HydroRipVeg,554,0,0,cabaneros,1,2,pr
MedConF,35896,0,0,cabaneros,1,2,pr
MedSclF,158690,0,0,cabaneros,1,2,pr
MedScrub,187005,0,0,cabaneros,1,2,pr
Reforestation,57,0,0,cabaneros,1,2,pr
RipF,4764,0,0,cabaneros,1,2,pr
RockScreeVeg,11067,0,0,cabaneros,1,2,pr
SMedMarF,69447,0,0,cabaneros,1,2,pr
Shrub,21978,0,0,cabaneros,1,2,pr
WaterSurf,177,0,0,cabaneros,1,2,pr
ArtSurf,7418,0,0,cabaneros,1,3,pr
Crop,2473,0,0,cabaneros,1,3,pr
Dehesa,36272,0,0,cabaneros,1,3,pr
Grass,52784,0,0,cabaneros,1,3,pr
HydroRipVeg,554,0,0,cabaneros,1,3,pr
MedConF,35896,0,0,cabaneros,1,3,pr
MedSclF,158690,0,0,cabaneros,1,3,pr
MedScrub,187005,0,0,cabaneros,1,3,pr
Reforestation,57,0,0,cabaneros,1,3,pr
RipF,4764,0,0,cabaneros,1,3,pr
RockScreeVeg,11067,0,0,cabaneros,1,3,pr
SMedMarF,69447,0,0,cabaneros,1,3,pr
Shrub,21978,0,0,cabaneros,1,3,pr
WaterSurf,177,0,0,cabaneros,1,3,pr
ArtSurf,7418,0,0,cabaneros,1,4,pr
Crop,2473,0,0,cabaneros,1,4,pr
Dehesa,36272,0,0,cabaneros,1,4,pr
Grass,52784,0,0,cabaneros,1,4,pr
HydroRipVeg,554,0,0,cabaneros,1,4,pr
MedConF,35896,0,0,cabaneros,1,4,pr
MedSclF,158690,0,0,cabaneros,1,4,pr
MedScrub,187005,0,0,cabaneros,1,4,pr
Reforestation,57,0,0,cabaneros,1,4,pr
RipF,4764,0,0,cabaneros,1,4,pr
RockScreeVeg,11067,0,0,cabaneros,1,4,pr
SMedMarF,69447,0,0,cabaneros,1,4,pr
Shrub,21978,0,0,cabaneros,1,4,pr
WaterSurf,177,0,0,cabaneros,1,4,pr
ArtSurf,7418,0,0,cabaneros,1,5,pr
Crop,2473,0,0,cabaneros,1,5,pr
Dehesa,36272,0,0,cabaneros,1,5,pr
Grass,52784,0,0,cabaneros,1,5,pr
HydroRipVeg,554,0,0,cabaneros,1,5,pr
MedConF,35896,0,0,cabaneros,1,5,pr
MedSclF,158690,0,0,cabaneros,1,5,pr
MedScrub,187005,0,0,cabaneros,1,5,pr
Reforestation,57,0,0,cabaneros,1,5,pr
RipF,4764,0,0,cabaneros,1,5,pr
RockScreeVeg,11067,0,0,cabaneros,1,5,pr
SMedMarF,69447,0,0,cabaneros,1,5,pr
Shrub,21978,0,0,cabaneros,1,5,pr
WaterSurf,177,0,0,cabaneros,1,5,pr
ArtSurf,7418,0,0,cabaneros,1,6,pr
Crop,2473,0,0,cabaneros,1,6,pr
Dehesa,36272,0,0,cabaneros,1,6,pr
Grass,52784,0,0,cabaneros,1,6,pr
HydroRipVeg,554,0,0,cabaneros,1,6,pr
MedConF,35896,0,0,cabaneros,1,6,pr
MedSclF,158690,1,0,cabaneros,1,6,pr
MedScrub,187005,1,0,cabaneros,1,6,pr
Reforestation,57,0,0,cabaneros,1,6,pr
RipF,4764,0,0,cabaneros,1,6,pr
RockScreeVeg,11067,2,0.02,cabaneros,1,6,pr
SMedMarF,69447,0,0,cabaneros,1,6,pr
Shrub,21978,0,0,cabaneros,1,6,pr
WaterSurf,177,0,0,cabaneros,1,6,pr
ArtSurf,7418,0,0,cabaneros,1,7,pr
Crop,2473,0,0,cabaneros,1,7,pr
Dehesa,36272,0,0,cabaneros,1,7,pr
Grass,52784,0,0,cabaneros,1,7,pr
HydroRipVeg,554,0,0,cabaneros,1,7,pr
MedConF,35896,0,0,cabaneros,1,7,pr
MedSclF,158690,0,0,cabaneros,1,7,pr
MedScrub,187005,0,0,cabaneros,1,7,pr
Reforestation,57,0,0,cabaneros,1,7,pr
RipF,4764,0,0,cabaneros,1,7,pr
RockScreeVeg,11067,0,0,cabaneros,1,7,pr
SMedMarF,69447,0,0,cabaneros,1,7,pr
Shrub,21978,0,0,cabaneros,1,7,pr
WaterSurf,177,0,0,cabaneros,1,7,pr
ArtSurf,7418,0,0,cabaneros,1,8,pr
Crop,2473,0,0,cabaneros,1,8,pr
Dehesa,36272,0,0,cabaneros,1,8,pr
Grass,52784,0,0,cabaneros,1,8,pr
HydroRipVeg,554,0,0,cabaneros,1,8,pr
MedConF,35896,0,0,cabaneros,1,8,pr
MedSclF,158690,0,0,cabaneros,1,8,pr
MedScrub,187005,0,0,cabaneros,1,8,pr
Reforestation,57,0,0,cabaneros,1,8,pr
RipF,4764,0,0,cabaneros,1,8,pr
RockScreeVeg,11067,0,0,cabaneros,1,8,pr
SMedMarF,69447,0,0,cabaneros,1,8,pr
Shrub,21978,0,0,cabaneros,1,8,pr
WaterSurf,177,0,0,cabaneros,1,8,pr
ArtSurf,7418,0,0,cabaneros,1,9,pr
Crop,2473,0,0,cabaneros,1,9,pr
Dehesa,36272,0,0,cabaneros,1,9,pr
Grass,52784,0,0,cabaneros,1,9,pr
HydroRipVeg,554,0,0,cabaneros,1,9,pr
MedConF,35896,0,0,cabaneros,1,9,pr
MedSclF,158690,0,0,cabaneros,1,9,pr
MedScrub,187005,0,0,cabaneros,1,9,pr
Reforestation,57,0,0,cabaneros,1,9,pr
RipF,4764,0,0,cabaneros,1,9,pr
RockScreeVeg,11067,3,0.03,cabaneros,1,9,pr
SMedMarF,69447,10,0.01,cabaneros,1,9,pr
Shrub,21978,0,0,cabaneros,1,9,pr
WaterSurf,177,0,0,cabaneros,1,9,pr
ArtSurf,7418,0,0,cabaneros,1,10,pr
Crop,2473,0,0,cabaneros,1,10,pr
Dehesa,36272,0,0,cabaneros,1,10,pr
Grass,52784,0,0,cabaneros,1,10,pr
HydroRipVeg,554,0,0,cabaneros,1,10,pr
MedConF,35896,0,0,cabaneros,1,10,pr
MedSclF,158690,0,0,cabaneros,1,10,pr
MedScrub,187005,0,0,cabaneros,1,10,pr
Reforestation,57,0,0,cabaneros,1,10,pr
RipF,4764,0,0,cabaneros,1,10,pr
RockScreeVeg,11067,0,0,cabaneros,1,10,pr
SMedMarF,69447,0,0,cabaneros,1,10,pr
Shrub,21978,0,0,cabaneros,1,10,pr
WaterSurf,177,0,0,cabaneros,1,10,pr
ArtSurf,7418,0,0,cabaneros,1,11,pr
Crop,2473,0,0,cabaneros,1,11,pr
Dehesa,36272,0,0,cabaneros,1,11,pr
Grass,52784,0,0,cabaneros,1,11,pr
HydroRipVeg,554,0,0,cabaneros,1,11,pr
MedConF,35896,0,0,cabaneros,1,11,pr
MedSclF,158690,0,0,cabaneros,1,11,pr
MedScrub,187005,0,0,cabaneros,1,11,pr
Reforestation,57,0,0,cabaneros,1,11,pr
RipF,4764,0,0,cabaneros,1,11,pr
RockScreeVeg,11067,0,0,cabaneros,1,11,pr
SMedMarF,69447,0,0,cabaneros,1,11,pr
Shrub,21978,0,0,cabaneros,1,11,pr
WaterSurf,177,0,0,cabaneros,1,11,pr
ArtSurf,7418,0,0,cabaneros,1,12,pr
Crop,2473,0,0,cabaneros,1,12,pr
Dehesa,36272,0,0,cabaneros,1,12,pr
Grass,52784,0,0,cabaneros,1,12,pr
HydroRipVeg,554,0,0,cabaneros,1,12,pr
MedConF,35896,0,0,cabaneros,1,12,pr
MedSclF,158688,0,0,cabaneros,1,12,pr
MedScrub,187005,0,0,cabaneros,1,12,pr
Reforestation,57,0,0,cabaneros,1,12,pr
RipF,4764,0,0,cabaneros,1,12,pr
RockScreeVeg,11067,0,0,cabaneros,1,12,pr
SMedMarF,69447,0,0,cabaneros,1,12,pr
Shrub,21978,0,0,cabaneros,1,12,pr
WaterSurf,177,0,0,cabaneros,1,12,pr
ArtSurf,7418,0,0,cabaneros,3,1,pr
Crop,2473,0,0,cabaneros,3,1,pr
Dehesa,36272,0,0,cabaneros,3,1,pr
Grass,52784,0,0,cabaneros,3,1,pr
HydroRipVeg,554,0,0,cabaneros,3,1,pr
MedConF,35896,0,0,cabaneros,3,1,pr
MedSclF,158690,0,0,cabaneros,3,1,pr
MedScrub,187005,0,0,cabaneros,3,1,pr
Reforestation,57,0,0,cabaneros,3,1,pr
RipF,4764,0,0,cabaneros,3,1,pr
RockScreeVeg,11067,0,0,cabaneros,3,1,pr
SMedMarF,69447,0,0,cabaneros,3,1,pr
Shrub,21978,0,0,cabaneros,3,1,pr
WaterSurf,177,0,0,cabaneros,3,1,pr
ArtSurf,7418,0,0,cabaneros,3,2,pr
Crop,2473,0,0,cabaneros,3,2,pr
Dehesa,36272,0,0,cabaneros,3,2,pr
Grass,52784,0,0,cabaneros,3,2,pr
HydroRipVeg,554,0,0,cabaneros,3,2,pr
MedConF,35896,0,0,cabaneros,3,2,pr
MedSclF,158690,0,0,cabaneros,3,2,pr
MedScrub,187005,0,0,cabaneros,3,2,pr
Reforestation,57,0,0,cabaneros,3,2,pr
RipF,4764,0,0,cabaneros,3,2,pr
RockScreeVeg,11067,0,0,cabaneros,3,2,pr
SMedMarF,69447,0,0,cabaneros,3,2,pr
Shrub,21978,0,0,cabaneros,3,2,pr
WaterSurf,177,0,0,cabaneros,3,2,pr
ArtSurf,7418,0,0,cabaneros,3,3,pr
Crop,2473,0,0,cabaneros,3,3,pr
Dehesa,36272,15,0.04,cabaneros,3,3,pr
Grass,52784,24,0.05,cabaneros,3,3,pr
HydroRipVeg,554,0,0,cabaneros,3,3,pr
MedConF,35896,0,0,cabaneros,3,3,pr
MedSclF,158690,4,0,cabaneros,3,3,pr
MedScrub,187005,20,0.01,cabaneros,3,3,pr
Reforestation,57,0,0,cabaneros,3,3,pr
RipF,4764,0,0,cabaneros,3,3,pr
RockScreeVeg,11067,2,0.02,cabaneros,3,3,pr
SMedMarF,69447,2,0,cabaneros,3,3,pr
Shrub,21978,3,0.01,cabaneros,3,3,pr
WaterSurf,177,0,0,cabaneros,3,3,pr
ArtSurf,7418,495,6.67,cabaneros,3,4,pr
Crop,2473,459,18.56,cabaneros,3,4,pr
Dehesa,36272,15339,42.29,cabaneros,3,4,pr
Grass,52784,30454,57.7,cabaneros,3,4,pr
HydroRipVeg,554,33,5.96,cabaneros,3,4,pr
MedConF,35896,79,0.22,cabaneros,3,4,pr
MedSclF,158690,3975,2.5,cabaneros,3,4,pr
MedScrub,187005,9920,5.3,cabaneros,3,4,pr
Reforestation,57,0,0,cabaneros,3,4,pr
RipF,4764,184,3.86,cabaneros,3,4,pr
RockScreeVeg,11067,342,3.09,cabaneros,3,4,pr
SMedMarF,69447,1411,2.03,cabaneros,3,4,pr
Shrub,21978,1166,5.31,cabaneros,3,4,pr
WaterSurf,177,21,11.86,cabaneros,3,4,pr
ArtSurf,7418,1022,13.78,cabaneros,3,5,pr
Crop,2473,1442,58.31,cabaneros,3,5,pr
Dehesa,36272,21774,60.03,cabaneros,3,5,pr
Grass,52784,43900,83.17,cabaneros,3,5,pr
HydroRipVeg,554,69,12.45,cabaneros,3,5,pr
MedConF,35896,147,0.41,cabaneros,3,5,pr
MedSclF,158690,7823,4.93,cabaneros,3,5,pr
MedScrub,187005,20987,11.22,cabaneros,3,5,pr
Reforestation,57,0,0,cabaneros,3,5,pr
RipF,4764,369,7.75,cabaneros,3,5,pr
RockScreeVeg,11067,632,5.71,cabaneros,3,5,pr
SMedMarF,69447,1956,2.82,cabaneros,3,5,pr
Shrub,21978,1578,7.18,cabaneros,3,5,pr
WaterSurf,177,28,15.82,cabaneros,3,5,pr
ArtSurf,7418,1330,17.93,cabaneros,3,6,pr
Crop,2473,1252,50.63,cabaneros,3,6,pr
Dehesa,36272,15522,42.79,cabaneros,3,6,pr
Grass,52784,33545,63.55,cabaneros,3,6,pr
HydroRipVeg,554,136,24.55,cabaneros,3,6,pr
MedConF,35896,96,0.27,cabaneros,3,6,pr
MedSclF,158690,16413,10.34,cabaneros,3,6,pr
MedScrub,187005,44456,23.77,cabaneros,3,6,pr
Reforestation,57,0,0,cabaneros,3,6,pr
RipF,4764,621,13.04,cabaneros,3,6,pr
RockScreeVeg,11067,723,6.53,cabaneros,3,6,pr
SMedMarF,69447,4482,6.45,cabaneros,3,6,pr
Shrub,21978,3675,16.72,cabaneros,3,6,pr
WaterSurf,177,19,10.73,cabaneros,3,6,pr
ArtSurf,7418,825,11.12,cabaneros,3,7,pr
Crop,2473,373,15.08,cabaneros,3,7,pr
Dehesa,36272,9157,25.25,cabaneros,3,7,pr
Grass,52784,19731,37.38,cabaneros,3,7,pr
HydroRipVeg,554,78,14.08,cabaneros,3,7,pr
MedConF,35896,129,0.36,cabaneros,3,7,pr
MedSclF,158690,8364,5.27,cabaneros,3,7,pr
MedScrub,187005,41988,22.45,cabaneros,3,7,pr
Reforestation,57,0,0,cabaneros,3,7,pr
RipF,4764,300,6.3,cabaneros,3,7,pr
RockScreeVeg,11067,523,4.73,cabaneros,3,7,pr
SMedMarF,69447,3670,5.28,cabaneros,3,7,pr
Shrub,21978,2526,11.49,cabaneros,3,7,pr
WaterSurf,177,0,0,cabaneros,3,7,pr
ArtSurf,7418,0,0,cabaneros,3,8,pr
Crop,2473,0,0,cabaneros,3,8,pr
Dehesa,36272,0,0,cabaneros,3,8,pr
Grass,52784,0,0,cabaneros,3,8,pr
HydroRipVeg,554,0,0,cabaneros,3,8,pr
MedConF,35896,0,0,cabaneros,3,8,pr
MedSclF,158690,0,0,cabaneros,3,8,pr
MedScrub,187005,0,0,cabaneros,3,8,pr
Reforestation,57,0,0,cabaneros,3,8,pr
RipF,4764,0,0,cabaneros,3,8,pr
RockScreeVeg,11067,0,0,cabaneros,3,8,pr
SMedMarF,69447,0,0,cabaneros,3,8,pr
Shrub,21978,0,0,cabaneros,3,8,pr
WaterSurf,177,0,0,cabaneros,3,8,pr
ArtSurf,7418,0,0,cabaneros,3,9,pr
Crop,2473,0,0,cabaneros,3,9,pr
Dehesa,36272,0,0,cabaneros,3,9,pr
Grass,52784,0,0,cabaneros,3,9,pr
HydroRipVeg,554,0,0,cabaneros,3,9,pr
MedConF,35896,0,0,cabaneros,3,9,pr
MedSclF,158690,0,0,cabaneros,3,9,pr
MedScrub,187005,0,0,cabaneros,3,9,pr
Reforestation,57,0,0,cabaneros,3,9,pr
RipF,4764,0,0,cabaneros,3,9,pr
RockScreeVeg,11067,0,0,cabaneros,3,9,pr
SMedMarF,69447,0,0,cabaneros,3,9,pr
Shrub,21978,0,0,cabaneros,3,9,pr
WaterSurf,177,0,0,cabaneros,3,9,pr
ArtSurf,7418,0,0,cabaneros,3,10,pr
Crop,2473,0,0,cabaneros,3,10,pr
Dehesa,36272,0,0,cabaneros,3,10,pr
Grass,52784,0,0,cabaneros,3,10,pr
HydroRipVeg,554,0,0,cabaneros,3,10,pr
MedConF,35896,0,0,cabaneros,3,10,pr
MedSclF,158690,0,0,cabaneros,3,10,pr
MedScrub,187005,0,0,cabaneros,3,10,pr
Reforestation,57,0,0,cabaneros,3,10,pr
RipF,4764,0,0,cabaneros,3,10,pr
RockScreeVeg,11067,0,0,cabaneros,3,10,pr
SMedMarF,69447,0,0,cabaneros,3,10,pr
Shrub,21978,0,0,cabaneros,3,10,pr
WaterSurf,177,0,0,cabaneros,3,10,pr
ArtSurf,7418,0,0,cabaneros,3,11,pr
Crop,2473,0,0,cabaneros,3,11,pr
Dehesa,36272,0,0,cabaneros,3,11,pr
Grass,52784,0,0,cabaneros,3,11,pr
HydroRipVeg,554,0,0,cabaneros,3,11,pr
MedConF,35896,0,0,cabaneros,3,11,pr
MedSclF,158690,0,0,cabaneros,3,11,pr
MedScrub,187005,0,0,cabaneros,3,11,pr
Reforestation,57,0,0,cabaneros,3,11,pr
RipF,4764,0,0,cabaneros,3,11,pr
RockScreeVeg,11067,0,0,cabaneros,3,11,pr
SMedMarF,69447,0,0,cabaneros,3,11,pr
Shrub,21978,0,0,cabaneros,3,11,pr
WaterSurf,177,0,0,cabaneros,3,11,pr
ArtSurf,7418,0,0,cabaneros,3,12,pr
Crop,2473,0,0,cabaneros,3,12,pr
Dehesa,36272,0,0,cabaneros,3,12,pr
Grass,52784,0,0,cabaneros,3,12,pr
HydroRipVeg,554,0,0,cabaneros,3,12,pr
MedConF,35896,0,0,cabaneros,3,12,pr
MedSclF,158688,0,0,cabaneros,3,12,pr
MedScrub,187005,0,0,cabaneros,3,12,pr
Reforestation,57,0,0,cabaneros,3,12,pr
RipF,4764,0,0,cabaneros,3,12,pr
RockScreeVeg,11067,0,0,cabaneros,3,12,pr
SMedMarF,69447,0,0,cabaneros,3,12,pr
Shrub,21978,0,0,cabaneros,3,12,pr
WaterSurf,177,0,0,cabaneros,3,12,pr
ArtSurf,7418,0,0,cabaneros,6,1,pr
Crop,2473,0,0,cabaneros,6,1,pr
Dehesa,36272,0,0,cabaneros,6,1,pr
Grass,52784,0,0,cabaneros,6,1,pr
HydroRipVeg,554,0,0,cabaneros,6,1,pr
MedConF,35896,0,0,cabaneros,6,1,pr
MedSclF,158690,0,0,cabaneros,6,1,pr
MedScrub,187005,0,0,cabaneros,6,1,pr
Reforestation,57,0,0,cabaneros,6,1,pr
RipF,4764,0,0,cabaneros,6,1,pr
RockScreeVeg,11067,0,0,cabaneros,6,1,pr
SMedMarF,69447,0,0,cabaneros,6,1,pr
Shrub,21978,0,0,cabaneros,6,1,pr
WaterSurf,177,0,0,cabaneros,6,1,pr
ArtSurf,7418,1,0.01,cabaneros,6,2,pr
Crop,2473,0,0,cabaneros,6,2,pr
Dehesa,36272,1,0,cabaneros,6,2,pr
Grass,52784,3,0.01,cabaneros,6,2,pr
HydroRipVeg,554,0,0,cabaneros,6,2,pr
MedConF,35896,0,0,cabaneros,6,2,pr
MedSclF,158690,0,0,cabaneros,6,2,pr
MedScrub,187005,2,0,cabaneros,6,2,pr
Reforestation,57,0,0,cabaneros,6,2,pr
RipF,4764,0,0,cabaneros,6,2,pr
RockScreeVeg,11067,0,0,cabaneros,6,2,pr
SMedMarF,69447,4,0.01,cabaneros,6,2,pr
Shrub,21978,0,0,cabaneros,6,2,pr
WaterSurf,177,0,0,cabaneros,6,2,pr
ArtSurf,7418,0,0,cabaneros,6,3,pr
Crop,2473,0,0,cabaneros,6,3,pr
Dehesa,36272,153,0.42,cabaneros,6,3,pr
Grass,52784,148,0.28,cabaneros,6,3,pr
HydroRipVeg,554,0,0,cabaneros,6,3,pr
MedConF,35896,0,0,cabaneros,6,3,pr
MedSclF,158690,7,0,cabaneros,6,3,pr
MedScrub,187005,18,0.01,cabaneros,6,3,pr
Reforestation,57,0,0,cabaneros,6,3,pr
RipF,4764,1,0.02,cabaneros,6,3,pr
RockScreeVeg,11067,0,0,cabaneros,6,3,pr
SMedMarF,69447,4,0.01,cabaneros,6,3,pr
Shrub,21978,19,0.09,cabaneros,6,3,pr
WaterSurf,177,0,0,cabaneros,6,3,pr
ArtSurf,7418,160,2.16,cabaneros,6,4,pr
Crop,2473,1085,43.87,cabaneros,6,4,pr
Dehesa,36272,8839,24.37,cabaneros,6,4,pr
Grass,52784,20039,37.96,cabaneros,6,4,pr
HydroRipVeg,554,40,7.22,cabaneros,6,4,pr
MedConF,35896,10,0.03,cabaneros,6,4,pr
MedSclF,158690,1400,0.88,cabaneros,6,4,pr
MedScrub,187005,2079,1.11,cabaneros,6,4,pr
Reforestation,57,2,3.51,cabaneros,6,4,pr
RipF,4764,82,1.72,cabaneros,6,4,pr
RockScreeVeg,11067,57,0.52,cabaneros,6,4,pr
SMedMarF,69447,1024,1.47,cabaneros,6,4,pr
Shrub,21978,900,4.1,cabaneros,6,4,pr
WaterSurf,177,4,2.26,cabaneros,6,4,pr
ArtSurf,7418,342,4.61,cabaneros,6,5,pr
Crop,2473,949,38.37,cabaneros,6,5,pr
Dehesa,36272,6578,18.14,cabaneros,6,5,pr
Grass,52784,11573,21.93,cabaneros,6,5,pr
HydroRipVeg,554,56,10.11,cabaneros,6,5,pr
MedConF,35896,26,0.07,cabaneros,6,5,pr
MedSclF,158690,5871,3.7,cabaneros,6,5,pr
MedScrub,187005,9451,5.05,cabaneros,6,5,pr
Reforestation,57,9,15.79,cabaneros,6,5,pr
RipF,4764,282,5.92,cabaneros,6,5,pr
RockScreeVeg,11067,212,1.92,cabaneros,6,5,pr
SMedMarF,69447,2861,4.12,cabaneros,6,5,pr
Shrub,21978,1141,5.19,cabaneros,6,5,pr
WaterSurf,177,6,3.39,cabaneros,6,5,pr
ArtSurf,7418,3188,42.98,cabaneros,6,6,pr
Crop,2473,2206,89.2,cabaneros,6,6,pr
Dehesa,36272,25714,70.89,cabaneros,6,6,pr
Grass,52784,44938,85.14,cabaneros,6,6,pr
HydroRipVeg,554,238,42.96,cabaneros,6,6,pr
MedConF,35896,503,1.4,cabaneros,6,6,pr
MedSclF,158690,86587,54.56,cabaneros,6,6,pr
MedScrub,187005,120497,64.44,cabaneros,6,6,pr
Reforestation,57,13,22.81,cabaneros,6,6,pr
RipF,4764,1644,34.51,cabaneros,6,6,pr
RockScreeVeg,11067,1654,14.95,cabaneros,6,6,pr
SMedMarF,69447,25524,36.75,cabaneros,6,6,pr
Shrub,21978,14478,65.87,cabaneros,6,6,pr
WaterSurf,177,66,37.29,cabaneros,6,6,pr
ArtSurf,7418,3530,47.59,cabaneros,6,7,pr
Crop,2473,2135,86.33,cabaneros,6,7,pr
Dehesa,36272,26203,72.24,cabaneros,6,7,pr
Grass,52784,45886,86.93,cabaneros,6,7,pr
HydroRipVeg,554,269,48.56,cabaneros,6,7,pr
MedConF,35896,459,1.28,cabaneros,6,7,pr
MedSclF,158690,77393,48.77,cabaneros,6,7,pr
MedScrub,187005,121035,64.72,cabaneros,6,7,pr
Reforestation,57,26,45.61,cabaneros,6,7,pr
RipF,4764,975,20.47,cabaneros,6,7,pr
RockScreeVeg,11067,1422,12.85,cabaneros,6,7,pr
SMedMarF,69447,19297,27.79,cabaneros,6,7,pr
Shrub,21978,14793,67.31,cabaneros,6,7,pr
WaterSurf,177,64,36.16,cabaneros,6,7,pr
ArtSurf,7418,3482,46.94,cabaneros,6,8,pr
Crop,2473,1461,59.08,cabaneros,6,8,pr
Dehesa,36272,18043,49.74,cabaneros,6,8,pr
Grass,52784,34591,65.53,cabaneros,6,8,pr
HydroRipVeg,554,223,40.25,cabaneros,6,8,pr
MedConF,35896,433,1.21,cabaneros,6,8,pr
MedSclF,158690,48950,30.85,cabaneros,6,8,pr
MedScrub,187005,101954,54.52,cabaneros,6,8,pr
Reforestation,57,1,1.75,cabaneros,6,8,pr
RipF,4764,811,17.02,cabaneros,6,8,pr
RockScreeVeg,11067,1956,17.67,cabaneros,6,8,pr
SMedMarF,69447,9398,13.53,cabaneros,6,8,pr
Shrub,21978,10486,47.71,cabaneros,6,8,pr
WaterSurf,177,41,23.16,cabaneros,6,8,pr
ArtSurf,7418,0,0,cabaneros,6,9,pr
Crop,2473,0,0,cabaneros,6,9,pr
Dehesa,36272,0,0,cabaneros,6,9,pr
Grass,52784,0,0,cabaneros,6,9,pr
HydroRipVeg,554,0,0,cabaneros,6,9,pr
MedConF,35896,0,0,cabaneros,6,9,pr
MedSclF,158690,0,0,cabaneros,6,9,pr
MedScrub,187005,0,0,cabaneros,6,9,pr
Reforestation,57,0,0,cabaneros,6,9,pr
RipF,4764,0,0,cabaneros,6,9,pr
RockScreeVeg,11067,0,0,cabaneros,6,9,pr
SMedMarF,69447,0,0,cabaneros,6,9,pr
Shrub,21978,0,0,cabaneros,6,9,pr
WaterSurf,177,0,0,cabaneros,6,9,pr
ArtSurf,7418,0,0,cabaneros,6,10,pr
Crop,2473,0,0,cabaneros,6,10,pr
Dehesa,36272,0,0,cabaneros,6,10,pr
Grass,52784,0,0,cabaneros,6,10,pr
HydroRipVeg,554,0,0,cabaneros,6,10,pr
MedConF,35896,0,0,cabaneros,6,10,pr
MedSclF,158690,0,0,cabaneros,6,10,pr
MedScrub,187005,0,0,cabaneros,6,10,pr
Reforestation,57,0,0,cabaneros,6,10,pr
RipF,4764,0,0,cabaneros,6,10,pr
RockScreeVeg,11067,0,0,cabaneros,6,10,pr
SMedMarF,69447,0,0,cabaneros,6,10,pr
Shrub,21978,0,0,cabaneros,6,10,pr
WaterSurf,177,0,0,cabaneros,6,10,pr
ArtSurf,7418,0,0,cabaneros,6,11,pr
Crop,2473,0,0,cabaneros,6,11,pr
Dehesa,36272,0,0,cabaneros,6,11,pr
Grass,52784,0,0,cabaneros,6,11,pr
HydroRipVeg,554,0,0,cabaneros,6,11,pr
MedConF,35896,0,0,cabaneros,6,11,pr
MedSclF,158690,0,0,cabaneros,6,11,pr
MedScrub,187005,0,0,cabaneros,6,11,pr
Reforestation,57,0,0,cabaneros,6,11,pr
RipF,4764,0,0,cabaneros,6,11,pr
RockScreeVeg,11067,0,0,cabaneros,6,11,pr
SMedMarF,69447,0,0,cabaneros,6,11,pr
Shrub,21978,0,0,cabaneros,6,11,pr
WaterSurf,177,0,0,cabaneros,6,11,pr
ArtSurf,7418,0,0,cabaneros,6,12,pr
Crop,2473,0,0,cabaneros,6,12,pr
Dehesa,36272,1,0,cabaneros,6,12,pr
Grass,52784,0,0,cabaneros,6,12,pr
